"","id","installation_date","subscripiton_date","country","initial_app_version","initial_ios_version","initial_device","days_until_churn","churned"
"198","110000398769315","2017-12-24 23:43:51","2018-04-06 21:15:52","United States","1.8","11.2.2","UIDeviceKindIPhone8Plus",2,1
"199","110000398852544","2017-10-22 14:25:16","2018-04-07 02:30:12","United States","1.6.3","11.0","UIDeviceKindUnknownIPhone",NA,0
"200","110000398870880","2018-04-07 03:28:59","2018-04-07 03:36:23","United States","1.9.6","11.1","UIDeviceKindIPhone6S",0,1
"201","110000398894285","2018-04-07 05:04:47","2018-04-07 05:11:43","Australia","1.9.6","11.1.2","UIDeviceKindIPhone6S",22,1
"202","110000398894581","2018-01-14 04:56:20","2018-04-07 05:12:45","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"203","110000398938250","2018-03-21 23:59:26","2018-04-07 08:08:48","United Kingdom","1.9.3","11.2.6","UIDeviceKindIPhone7",NA,0
"204","110000399162882","2018-04-06 19:26:37","2018-04-07 22:08:19","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"205","110000399231616","2016-11-29 17:08:06","2018-04-08 02:38:42","United Kingdom","1.6.3","11.0","UIDeviceKindIPhone7",NA,0
"206","110000399241451","2018-04-02 22:07:58","2018-04-08 03:16:25","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"207","110000399269135","2016-12-07 03:33:46","2018-04-08 05:09:01","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",1,1
"208","110000399417737","2018-03-05 09:43:25","2018-04-08 14:47:27","Lithuania","1.9.3","11.2.2","UIDeviceKindIPhone6S",NA,0
"209","110000399422222","2017-01-27 12:53:29","2018-04-08 15:00:18","United States","1.2","10.2","UIDeviceKindIPhone7",NA,0
"210","110000399469913","2018-01-30 04:14:16","2018-04-08 17:34:43","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"211","110000399474574","2018-04-08 17:42:55","2018-04-08 17:52:07","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone7",17,1
"212","110000399503509","2017-07-19 01:50:08","2018-04-08 19:46:23","United States","1.9.6","11.2.2","UIDeviceKindIPhoneX",NA,0
"213","110000399505467","2018-04-08 19:40:51","2018-04-08 19:55:28","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",1,1
"214","110000399571087","2017-06-27 02:25:16","2018-04-09 00:18:49","United States","1.8","10.3.1","UIDeviceKindIPhone7",NA,0
"215","110000399587450","2018-04-08 23:39:02","2018-04-09 01:24:38","United States","1.9.6","10.0.1","UIDeviceKindIPadAir1G",0,1
"216","110000399639117","2017-12-28 18:21:42","2018-04-09 04:54:16","United States","1.8","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"217","110000399683544","2018-04-09 08:30:04","2018-04-09 08:36:09","United States","1.9.6","11.2.6","UIDeviceKindIPhone6",NA,0
"218","110000399774345","2017-06-01 00:19:23","2018-04-09 14:51:24","United States","1.7.3","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"219","110000399819154","2017-03-25 14:25:49","2018-04-09 17:23:21","United States","1.6.3","11.0.1","UIDeviceKindIPhone6SPlus",NA,0
"220","110000399873399","2017-10-14 03:54:43","2018-04-09 21:37:00","United States","1.6.3","11.0","UIDeviceKindUnknownIPhone",NA,0
"221","110000399900793","2018-04-09 23:31:11","2018-04-09 23:45:59","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"222","110000399974850","2018-04-10 04:56:47","2018-04-10 04:58:05","United States","1.9.6","11.2.2","UIDeviceKindIPhone7Plus",23,1
"223","110000399990386","2017-11-28 21:22:39","2018-04-10 06:17:19","United States","1.7.3","11.1.2","UIDeviceKindIPhoneSE",NA,0
"224","110000400153043","2018-04-10 16:54:56","2018-04-10 17:50:01","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",1,1
"225","110000400157073","2018-04-10 17:45:00","2018-04-10 18:03:06","Anguilla","1.9.6","11.2","UIDeviceKindIPadPro10_5",NA,0
"226","110000400203449","2018-04-10 20:52:10","2018-04-10 21:35:46","United States","1.9.6","11.2.1","UIDeviceKindIPhone7",1,1
"227","110000400227132","2016-11-29 21:17:44","2018-04-10 23:21:48","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"228","110000400232979","2018-04-10 23:12:59","2018-04-10 23:46:03","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",1,1
"229","110000400367704","2018-04-11 09:31:00","2018-04-11 09:35:23","United States","1.9.6","11.3","UIDeviceKindIPhone5S",NA,0
"230","110000400395186","2018-04-11 11:26:00","2018-04-11 11:37:56","Greece","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"231","110000400496192","2016-12-04 13:59:41","2018-04-11 17:42:21","United States","1.0.3","10.1.1","UIDeviceKindIPhone7Plus",NA,0
"232","110000400518599","2018-04-07 00:48:31","2018-04-11 19:23:05","United Kingdom","1.9.6","11.0.3","UIDeviceKindIPhone7",21,1
"233","110000400532362","2018-04-11 17:54:35","2018-04-11 20:39:27","United States","1.9.6","10.2","UIDeviceKindIPhone7Plus",NA,0
"234","110000400532885","2018-04-11 20:32:30","2018-04-11 20:42:47","United States","1.9.6","11.1.2","UIDeviceKindIPhone6S",NA,0
"235","110000400540809","2018-04-10 20:17:13","2018-04-11 21:27:47","United States","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",NA,0
"236","110000400572239","2018-04-11 19:51:46","2018-04-11 23:24:16","United States","1.9.6","11.2.2","UIDeviceKindIPhone7",NA,0
"237","110000400671428","2018-04-11 04:20:28","2018-04-12 06:02:09","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"238","110000400772130","2018-04-12 13:10:29","2018-04-12 13:10:29","Denmark","1.7.3","11.1.1","UIDeviceKindIPhone7",NA,0
"239","110000400875416","2018-04-12 05:28:49","2018-04-12 19:09:00","United States","1.9.6","11.2.6","UIDeviceKindIPadAir2G",1,1
"240","110000400961674","2018-04-12 20:01:45","2018-04-13 01:02:52","United States","1.9.6","11.3","UIDeviceKindIPhoneSE",8,1
"241","110000400961717","2017-09-13 13:13:57","2018-04-13 01:03:02","United States","1.9.1","11.2.6","UIDeviceKindIPhoneX",NA,0
"242","110000401043847","2017-02-08 01:23:35","2018-04-13 05:49:56","United States","1.2","10.2.1","UIDeviceKindIPhone7",NA,0
"243","110000401272024","2018-04-13 12:21:32","2018-04-13 19:40:09","United States","1.9.6","11.1.2","UIDeviceKindIPhoneX",NA,0
"244","110000401276892","2018-04-02 11:47:21","2018-04-13 20:02:22","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"245","110000401305578","2018-04-02 06:34:05","2018-04-13 22:05:25","United States","1.9.6","10.3","UIDeviceKindIPhone7",12,1
"246","110000401461515","2018-04-14 07:23:29","2018-04-14 07:26:23","New Zealand","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"247","110000401620664","2018-04-12 06:49:26","2018-04-14 16:54:23","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"248","110000401688749","2018-04-14 20:49:22","2018-04-14 21:17:23","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"249","110000401706138","2018-04-14 22:24:27","2018-04-14 22:33:16","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"250","110000401728633","2018-04-14 23:59:13","2018-04-14 23:59:13","United States","1.9","11.2.6","UIDeviceKindIPhone7",NA,0
"251","110000401758868","2018-01-07 22:22:46","2018-04-15 01:46:20","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"252","110000401946000","2017-01-18 05:56:00","2018-04-15 13:35:04","United States","1.6.3","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"253","110000402101960","2018-04-15 21:52:26","2018-04-15 22:21:34","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"254","110000402162255","2017-04-01 03:32:38","2018-04-16 02:10:39","United States","1.5.5","10.2.1","UIDeviceKindIPhone6S",NA,0
"255","110000402164839","2016-11-29 23:13:24","2018-04-16 02:20:55","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"256","110000402184546","2018-04-16 03:31:22","2018-04-16 03:40:25","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"257","110000402188225","2018-04-13 01:33:28","2018-04-16 03:55:38","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"258","110000402263851","2018-04-01 22:11:46","2018-04-16 09:54:43","United States","1.9.5","11.2.6","UIDeviceKindIPhoneX",NA,0
"259","110000402360310","2017-12-29 19:16:20","2018-04-16 15:44:24","Malaysia","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"260","110000402478962","2017-06-19 16:37:31","2018-04-16 23:56:05","United States","1.5","10.3.2","UIDeviceKindIPhoneSE",NA,0
"261","110000402514557","2018-04-17 02:12:51","2018-04-17 02:17:34","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"262","110000402542606","2017-12-26 04:55:19","2018-04-17 04:06:50","United States","1.9.6","11.1","UIDeviceKindIPhone8Plus",NA,0
"263","110000402648914","2018-04-17 12:16:27","2018-04-17 12:24:59","Denmark","1.9.6","11.2.6","UIDeviceKindIPhone6",7,1
"264","110000402774824","2018-04-17 20:18:35","2018-04-17 20:33:14","United States","1.9.6","11.3","UIDeviceKindIPhone6Plus",17,1
"265","110000402802571","2018-04-17 22:09:43","2018-04-17 22:34:40","United States","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"266","110000402850072","2018-04-18 01:45:15","2018-04-18 01:50:26","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"267","110000402873900","2018-03-02 15:38:33","2018-04-18 03:23:28","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"268","110000402875339","2018-04-18 03:11:00","2018-04-18 03:28:50","United States","1.9.6","11.3","UIDeviceKindIPhoneSE",20,1
"269","110000403075451","2018-04-17 21:04:43","2018-04-18 17:48:04","Ireland","1.9.6","11.1","UIDeviceKindIPhoneX",NA,0
"270","110000403203189","2018-04-19 02:50:04","2018-04-19 02:52:26","United States","1.9.6","11.1.2","UIDeviceKindIPhone7",NA,0
"271","110000403221987","2018-04-19 03:49:51","2018-04-19 04:05:33","United States","1.9.6","11.3","UIDeviceKindIPadPro2G12_9",25,1
"272","110000403382196","2018-04-19 15:25:06","2018-04-19 15:30:43","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"273","110000403457712","2018-04-19 17:27:39","2018-04-19 20:34:23","United Kingdom","1.9.6","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"274","110000403468483","2018-04-19 20:41:36","2018-04-19 21:21:21","Canada","1.9.6","11.2.6","UIDeviceKindIPhoneSE",NA,0
"275","110000403505484","2017-07-22 13:24:13","2018-04-19 23:47:13","New Zealand","1.5.5","10.3.2","UIDeviceKindIPhone7Plus",NA,0
"276","110000403508755","2018-04-19 23:45:21","2018-04-19 23:56:41","Australia","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"277","110000403513687","2018-01-06 02:44:49","2018-04-20 00:13:52","Netherlands","1.8","10.3.1","UIDeviceKindIPhoneSE",NA,0
"278","110000403513933","2018-04-20 00:08:38","2018-04-20 00:14:53","United States","1.9.6","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"279","110000403518898","2018-04-20 00:27:27","2018-04-20 00:31:04","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",0,1
"280","110000403585268","2017-11-21 03:11:30","2018-04-20 04:08:21","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"281","110000403589289","2018-04-20 04:13:17","2018-04-20 04:22:06","United States","1.9.6","11.3","UIDeviceKindIPhoneX",7,1
"282","110000403600392","2017-12-16 20:59:12","2018-04-20 05:02:47","United States","1.7.5","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"283","110000403620365","2018-04-20 00:00:15","2018-04-20 06:20:46","United States","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"284","110000403863714","2017-08-21 21:48:04","2018-04-20 21:05:18","United States","1.6","9.3.5","UIDeviceKindIPhone6SPlus",NA,0
"285","110000403923031","2018-04-09 03:08:23","2018-04-21 00:56:14","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"286","110000403945595","2017-08-22 03:16:05","2018-04-21 02:09:06","United States","1.6","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"287","110000404069698","2018-02-10 09:20:31","2018-04-21 10:12:03","Netherlands","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"288","110000404168989","2016-12-04 11:26:40","2018-04-21 15:58:39","Norway","1.8","11.2.1","UIDeviceKindIPhone6SPlus",NA,0
"289","110000404204875","2017-06-13 13:45:34","2018-04-21 17:49:20","United States","1.6.3","11.0.2","UIDeviceKindUnknownIPhone",NA,0
"290","110000404223597","2018-04-16 20:17:36","2018-04-21 19:05:46","Russia","1.9.6","11.0.3","UIDeviceKindIPhone7",1,1
"291","110000404254577","2018-04-21 21:09:24","2018-04-21 21:13:06","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"292","110000404300140","2018-04-22 00:14:38","2018-04-22 00:20:13","United States","1.9.6","11.3","UIDeviceKindIPhone6",0,1
"293","110000404419567","2018-04-22 08:04:42","2018-04-22 08:11:06","Spain","1.9.6","11.2.5","UIDeviceKindIPhoneX",NA,0
"294","110000404601816","2017-05-15 00:46:01","2018-04-22 18:53:26","United States","1.4.6","10.2.1","UIDeviceKindIPhone7",NA,0
"295","110000404633685","2018-04-22 20:58:47","2018-04-22 21:01:24","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",1,1
"296","110000404649051","2018-04-22 12:35:58","2018-04-22 22:05:00","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone7",1,1
"297","110000404738778","2018-04-23 01:07:09","2018-04-23 03:31:09","United States","1.9.6","10.2.1","UIDeviceKindIPhone6SPlus",NA,0
"298","110000404739281","2017-12-15 03:46:33","2018-04-23 03:32:53","United States","1.9.6","11.2.6","UIDeviceKindIPhone6",NA,0
"299","110000404750974","2017-12-25 01:54:10","2018-04-23 04:19:18","United States","1.8","11.2.1","UIDeviceKindIPhone6S",NA,0
"300","110000404815665","2016-12-23 15:59:06","2018-04-23 09:18:35","Denmark","1.9.6","11.2.6","UIDeviceKindIPhone6",NA,0
"301","110000404947705","2018-04-23 00:17:10","2018-04-23 17:42:32","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"302","110000404963583","2017-12-06 19:44:10","2018-04-23 18:49:24","United States","1.7.4","11.1.2","UIDeviceKindIPhone8",NA,0
"303","110000405048720","2018-01-17 08:14:20","2018-04-24 01:03:58","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"304","110000405049348","2018-04-24 01:03:35","2018-04-24 01:06:29","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"305","110000405085581","2018-04-24 03:26:26","2018-04-24 03:28:13","United Kingdom","1.9.6","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"306","110000405214591","2018-02-24 01:34:20","2018-04-24 13:14:25","Sweden","1.9.6","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"307","110000405334893","2016-12-21 05:38:35","2018-04-24 20:58:01","United States","1.7.5","11.0","UIDeviceKindIPhone6S",NA,0
"308","110000405339785","2017-11-15 13:45:47","2018-04-24 21:19:42","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"309","110000405396209","2017-07-04 16:24:33","2018-04-25 01:25:54","United States","1.7.1","11.0.3","UIDeviceKindIPhone6",10,1
"310","110000405437906","2017-11-30 13:14:56","2018-04-25 04:12:23","United States","1.9.6","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"311","110000405449398","2017-05-15 18:17:02","2018-04-25 04:58:52","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"312","110000405677222","2016-12-15 03:28:20","2018-04-25 20:38:13","United States","1.6.2","11.1.2","UIDeviceKindIPhone7",NA,0
"313","110000405762753","2018-04-15 08:00:08","2018-04-26 02:21:45","United States","1.9.6","11.3","UIDeviceKindIPhoneSE",2,1
"314","110000405764740","2018-04-26 02:26:23","2018-04-26 02:29:12","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"315","110000405855529","2017-05-13 09:09:26","2018-04-26 09:29:36","Australia","1.4.6","10.3.1","UIDeviceKindIPhone6S",NA,0
"316","110000405914241","2018-04-26 13:25:16","2018-04-26 13:27:30","United States","1.9.6","11.2.1","UIDeviceKindIPhone6S",NA,0
"317","110000405937922","2018-04-25 20:08:55","2018-04-26 14:48:43","Sweden","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"318","110000405985302","2018-04-26 17:39:14","2018-04-26 17:43:35","United States","1.9.6","11.0","UIDeviceKindIPhone8Plus",NA,0
"319","110000406119656","2018-04-25 22:11:52","2018-04-27 02:29:07","United States","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",NA,0
"320","110000406256237","2017-11-06 03:30:14","2018-04-27 10:38:05","India","1.9.6","11.2.6","UIDeviceKindIPhone8",29,1
"321","110000406451626","2016-11-29 17:09:28","2018-04-27 21:28:34","Denmark","1.4.1","10.1.1","UIDeviceKindIPhone7Plus",NA,0
"322","110000406462618","2018-01-27 05:15:10","2018-04-27 22:14:39","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",5,1
"323","110000406465307","2017-05-21 22:52:37","2018-04-27 22:24:07","United States","1.9.6","11.2.5","UIDeviceKindIPhone8",11,1
"324","110000406484998","2017-06-14 14:14:20","2018-04-27 23:34:34","United States","1.9.6","10.2","UIDeviceKindIPhone6SPlus",NA,0
"325","110000406550242","2018-04-26 01:05:41","2018-04-28 02:56:50","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"326","110000406608027","2018-02-20 02:48:25","2018-04-28 06:27:18","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"327","110000406638058","2018-04-28 07:56:23","2018-04-28 08:21:16","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"328","110000406702245","2018-04-28 12:10:13","2018-04-28 12:19:14","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",1,1
"329","110000406822537","2018-04-28 17:59:37","2018-04-28 18:04:13","United Kingdom","1.9.6","11.3","UIDeviceKindIPhoneSE",NA,0
"330","110000406854411","2016-12-24 16:46:20","2018-04-28 19:52:39","United States","1.6.3","11.0.3","UIDeviceKindUnknownIPhone",NA,0
"331","110000406861909","2018-04-28 19:36:10","2018-04-28 20:20:15","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPad5G",NA,0
"332","110000406878128","2017-11-05 21:46:08","2018-04-28 21:22:07","United States","1.9.6","11.3","UIDeviceKindIPhone7",13,1
"333","110000406886857","2018-04-28 21:53:45","2018-04-28 21:55:37","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"334","110000406914032","2017-07-31 19:11:08","2018-04-28 23:38:20","United States","1.5.5","10.3.1","UIDeviceKindIPhone7",NA,0
"335","110000406914474","2018-04-28 22:36:20","2018-04-28 23:39:40","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"336","110000406938230","2018-04-29 00:44:15","2018-04-29 00:54:00","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",9,1
"337","110000406991536","2017-02-21 21:33:57","2018-04-29 03:54:59","United States","1.2.3","10.2","UIDeviceKindIPhone6S",NA,0
"338","110000407006987","2018-04-29 04:20:23","2018-04-29 04:48:39","United States","1.9.6","11.2.5","UIDeviceKindIPhone6S",10,1
"339","110000407008500","2017-01-27 00:18:08","2018-04-29 04:53:10","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"340","110000407073367","2018-04-10 00:09:41","2018-04-29 09:24:00","Norway","1.9.6","11.2.6","UIDeviceKindIPhoneSE",0,1
"341","110000407203369","2018-01-28 20:22:24","2018-04-29 16:54:23","United States","1.9.1","11.2","UIDeviceKindIPhoneX",NA,0
"342","110000407206056","2017-07-09 03:40:20","2018-04-29 17:03:00","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"343","110000407235439","2018-01-03 03:33:29","2018-04-29 18:46:28","United States","1.9.6","11.3.1","UIDeviceKindIPhone6S",16,1
"344","110000407257570","2017-09-23 16:36:37","2018-04-29 20:13:36","Canada","1.6.2","10.1.1","UIDeviceKindIPhone6S",NA,0
"345","110000407268543","2017-10-17 17:38:39","2018-04-29 20:55:36","United States","1.6.3","10.3.2","UIDeviceKindIPhone7Plus",NA,0
"346","110000407391197","2017-11-12 02:20:22","2018-04-30 04:30:56","United States","1.7.2","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"347","110000407392755","2018-04-30 04:27:49","2018-04-30 04:36:02","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"348","110000407418090","2018-04-24 05:16:48","2018-04-30 06:09:55","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"349","110000407688699","2018-04-30 22:10:04","2018-04-30 22:11:18","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",22,1
"350","120000434118594","2017-11-13 02:03:47","2018-04-01 00:30:56","United States","1.7.2","11.1.1","UIDeviceKindIPhone6SPlus",NA,0
"351","120000434214983","2018-04-01 05:24:49","2018-04-01 05:36:50","United States","1.9.5","11.2.6","UIDeviceKindIPhone8Plus",9,1
"352","120000434271663","2017-08-13 00:59:46","2018-04-01 08:43:25","Australia","1.6","10.3.2","UIDeviceKindIPhone6Plus",NA,0
